Date,League,Team1,Team2,T1 Open,T1 DK,T2 Open,T2 DK
2024/09/27,mlb,Phillies,Nationals,-180,-185,+150,+154
2024/09/27,mlb,Pirates,Yankees,+150,+140,-180,-166
2024/09/27,mlb,Marlins,Blue Jays,+150,+190,-180,-230
2024/09/27,mlb,Rays,Red Sox,+114,+102,-135,-122
2024/09/27,mlb,Astros,Guardians,+105,+102,-125,-122
2024/09/27,mlb,Royals,Braves,+164,+160,-198,-192
2024/09/27,mlb,Dodgers,Rockies,-185,-170,+154,+142
2024/09/27,mlb,Mets,Brewers,-125,-115,+105,-105
2024/09/27,mlb,Orioles,Twins,+145,+124,-175,-148
2024/09/27,mlb,Rangers,Angels,-166,-166,+140,+140
2024/09/27,mlb,Padres,Diamondbacks,+110,+114,-130,-135
2024/09/27,mlb,Athletics,Mariners,+140,+154,-166,-185
2024/09/27,mlb,Cardinals,Giants,+105,+120,-125,-142
2024/09/26,mlb,Brewers,Pirates,-122,-120,+102,+100
2024/09/26,mlb,Royals,Nationals,-175,-175,+145,+145
2024/09/26,mlb,Rays,Tigers,+136,+130,-162,-155
2024/09/26,mlb,Angels,White Sox,-120,-135,+100,+114
2024/09/26,mlb,Cardinals,Rockies,-130,-112,+110,-108
2024/09/26,mlb,Rangers,Athletics,-110,-102,-110,-118
2024/09/26,mlb,Orioles,Yankees,+124,+142,-148,-170
2024/09/26,mlb,Marlins,Twins,+200,+215,-245,-265
2024/09/26,mlb,Padres,Dodgers,+105,-112,-125,-108
2024/09/26,mlb,Mets,Braves,n/a,n/a,n/a,n/a
2024/09/25,mlb,Mariners,Astros,-115,-155,-105,+130
2024/09/25,mlb,Cubs,Phillies,+160,+185,-192,-225
2024/09/25,mlb,Reds,Guardians,+124,+124,-148,-148
2024/09/25,mlb,Brewers,Pirates,-155,-166,+130,+140
2024/09/25,mlb,Rays,Tigers,-102,+114,-118,-135
2024/09/25,mlb,Royals,Nationals,-120,-135,+100,+114
2024/09/25,mlb,Orioles,Yankees,+120,+120,-142,-154
2024/09/25,mlb,Red Sox,Blue Jays,+120,+110,-142,-130
2024/09/25,mlb,Marlins,Twins,+154,+164,-185,-198
2024/09/25,mlb,Angels,White Sox,-118,-125,-102,+105
2024/09/25,mlb,Cardinals,Rockies,-135,-130,+114,+110
2024/09/25,mlb,Giants,Diamondbacks,+185,+220,-225,-270
2024/09/25,mlb,Rangers,Athletics,-118,+105,-102,-125
2024/09/25,mlb,Padres,Dodgers,+120,+120,-142,-142
2024/09/25,mlb,Mets,Braves,+154,+150,-185,-180
2024/09/24,mlb,Rays,Tigers,+154,+154,-185,-185
2024/09/24,mlb,Reds,Guardians,+140,+170,-166,-205
2024/09/24,mlb,Cubs,Phillies,-120,-105,+100,-115
2024/09/24,mlb,Brewers,Pirates,-142,-155,+120,+130
2024/09/24,mlb,Royals,Nationals,-155,-205,+130,+170
2024/09/24,mlb,Orioles,Yankees,+136,+142,-162,-170
2024/09/24,mlb,Red Sox,Blue Jays,+114,+110,-135,-130
2024/09/24,mlb,Mets,Braves,+110,+124,-130,-148
2024/09/24,mlb,Angels,White Sox,-130,-120,+110,+100
2024/09/24,mlb,Marlins,Twins,+200,+210,-245,-258
2024/09/24,mlb,Mariners,Astros,+114,+114,-135,-135
2024/09/24,mlb,Cardinals,Rockies,-120,-118,+100,-102
2024/09/24,mlb,Giants,Diamondbacks,+114,+136,-135,-162
2024/09/24,mlb,Rangers,Athletics,-120,-115,+100,-105
2024/09/24,mlb,Padres,Dodgers,-102,+102,-118,-122
2024/09/23,mlb,Cubs,Phillies,+150,+170,-180,-205
2024/09/23,mlb,Red Sox,Blue Jays,+100,-102,-120,-118
2024/09/23,mlb,Mariners,Astros,+130,+110,-155,-130
2024/09/23,mlb,Giants,Diamondbacks,+150,+164,-180,-198
2024/09/22,mlb,Twins,Red Sox,-120,-142,+100,+120
2024/09/22,mlb,Pirates,Reds,-120,-108,+100,-112
2024/09/22,mlb,Tigers,Orioles,+110,+105,-10000,-125
2024/09/22,mlb,Blue Jays,Rays,+115,+110,-135,-130
2024/09/22,mlb,Braves,Marlins,-200,-198,+165,+164
2024/09/22,mlb,Angels,Astros,+220,+225,-275,-278
2024/09/22,mlb,Giants,Royals,-115,-108,-105,-112
2024/09/22,mlb,Diamondbacks,Brewers,+100,+114,-120,-135
2024/09/22,mlb,Guardians,Cardinals,-115,+114,-105,-135
2024/09/22,mlb,Nationals,Cubs,+155,+170,-190,-205
2024/09/22,mlb,Mariners,Rangers,-125,-142,+105,+120
2024/09/22,mlb,Yankees,Athletics,-185,-180,+150,+150
2024/09/22,mlb,Rockies,Dodgers,+280,+320,-350,-410
2024/09/22,mlb,White Sox,Padres,+240,+280,-300,-355
2024/09/22,mlb,Twins,Red Sox,-115,-122,-105,+102
2024/09/22,mlb,Phillies,Mets,-160,-142,+135,+120
2024/09/21,mlb,Pirates,Reds,+105,+105,-125,-125
2024/09/21,mlb,Nationals,Cubs,+120,+114,-145,-135
2024/09/21,mlb,Tigers,Orioles,+100,+114,-120,-135
2024/09/21,mlb,Blue Jays,Rays,+115,+120,-140,-142
2024/09/21,mlb,Braves,Marlins,-250,-238,+200,+195
2024/09/21,mlb,Phillies,Mets,-105,-105,-115,-115
2024/09/21,mlb,Giants,Royals,+125,+124,-150,-148
2024/09/21,mlb,Mariners,Rangers,+120,-115,-145,-105
2024/09/21,mlb,Angels,Astros,+200,+195,-250,-238
2024/09/21,mlb,Diamondbacks,Brewers,-105,-110,-115,-110
2024/09/21,mlb,Guardians,Cardinals,-140,-130,+115,+110
2024/09/21,mlb,White Sox,Padres,+220,+250,-275,-310
2024/09/21,mlb,Yankees,Athletics,-185,-185,+150,+154
2024/09/21,mlb,Rockies,Dodgers,+220,+240,-275,-298
2024/09/21,mlb,Twins,Red Sox,-135,-155,+110,+130
2024/09/20,mlb,Nationals,Cubs,+145,+140,-175,-166
2024/09/20,mlb,Pirates,Reds,+100,+110,-120,-130
2024/09/20,mlb,Blue Jays,Rays,-105,-125,-115,+105
2024/09/20,mlb,Tigers,Orioles,+155,+136,-190,-162
2024/09/20,mlb,Twins,Red Sox,-120,-120,+100,+100
2024/09/20,mlb,Braves,Marlins,-210,-225,+170,+185
2024/09/20,mlb,Phillies,Mets,-110,-125,-110,+105
2024/09/20,mlb,Mariners,Rangers,-105,-115,-115,-115
2024/09/20,mlb,Angels,Astros,+200,+215,-250,-265
2024/09/20,mlb,Giants,Royals,+145,+170,-175,-205
2024/09/20,mlb,Diamondbacks,Brewers,+110,-135,-135,+114
2024/09/20,mlb,Guardians,Cardinals,-105,-102,-115,-118
2024/09/20,mlb,Yankees,Athletics,-200,-192,+165,+160
2024/09/20,mlb,White Sox,Padres,+195,+240,-250,-298
2024/09/20,mlb,Rockies,Dodgers,+195,+225,-250,-278
2024/09/19,mlb,Giants,Orioles,+115,+140,-140,-166
2024/09/19,mlb,Braves,Reds,-200,-225,+165,+185
2024/09/19,mlb,Twins,Guardians,-105,-115,-115,-105
2024/09/19,mlb,Blue Jays,Rangers,-105,+114,-115,-135
2024/09/19,mlb,Yankees,Mariners,-110,+105,-110,-125
2024/09/19,mlb,Dodgers,Marlins,-210,-218,+170,+180
2024/09/19,mlb,Red Sox,Rays,-105,-115,-115,-105
2024/09/19,mlb,Pirates,Cardinals,+120,+130,-145,-155
2024/09/19,mlb,Diamondbacks,Brewers,-110,-125,-110,+105
2024/09/19,mlb,Phillies,Mets,+120,+120,-145,-142
2024/09/19,mlb,Nationals,Cubs,+155,+160,-190,-192
2024/09/19,mlb,Angels,Astros,+220,+235,-275,-290
2024/09/18,mlb,Athletics,Cubs,n/a,+154,n/a,-185
2024/09/18,mlb,Diamondbacks,Rockies,n/a,-185,n/a,+154
2024/09/18,mlb,White Sox,Angels,n/a,+120,n/a,-142
2024/09/18,mlb,Giants,Orioles,n/a,+140,n/a,-166
2024/09/18,mlb,Braves,Reds,n/a,-135,n/a,+114
2024/09/18,mlb,Twins,Guardians,n/a,+114,n/a,-135
2024/09/18,mlb,Dodgers,Marlins,n/a,-205,n/a,+170
2024/09/18,mlb,Astros,Padres,n/a,-108,n/a,-112
2024/09/18,mlb,Red Sox,Rays,n/a,-105,n/a,-115
2024/09/18,mlb,Nationals,Mets,n/a,+145,n/a,-175
2024/09/18,mlb,Tigers,Royals,n/a,-135,n/a,+114
2024/09/18,mlb,Phillies,Brewers,n/a,-108,n/a,-112
2024/09/18,mlb,Pirates,Cardinals,n/a,+180,n/a,-218
2024/09/18,mlb,Blue Jays,Rangers,n/a,-108,n/a,-112
2024/09/18,mlb,Yankees,Mariners,n/a,-122,n/a,+102
2024/09/17,mlb,Giants,Orioles,-120,-122,+100,+102
2024/09/17,mlb,Braves,Reds,-115,-148,-105,+124
2024/09/17,mlb,Twins,Guardians,+105,+120,-125,-142
2024/09/17,mlb,Dodgers,Marlins,-190,-238,+155,+195
2024/09/17,mlb,Red Sox,Rays,-115,-135,-105,+114
2024/09/17,mlb,Nationals,Mets,+145,+150,-175,-180
2024/09/17,mlb,Athletics,Cubs,+135,+130,-160,-155
2024/09/17,mlb,Phillies,Brewers,-150,-142,+125,+120
2024/09/17,mlb,Tigers,Royals,+145,+136,-175,-162
2024/09/17,mlb,Pirates,Cardinals,+120,+136,-145,-162
2024/09/17,mlb,Blue Jays,Rangers,+120,+110,-145,-130
2024/09/17,mlb,Diamondbacks,Rockies,-165,-142,+140,+120
2024/09/17,mlb,White Sox,Angels,+140,+124,-165,-148
2024/09/17,mlb,Astros,Padres,-105,+102,-115,-122
2024/09/17,mlb,Yankees,Mariners,-120,-112,+100,-108
2024/09/16,mlb,Twins,Guardians,-110,-112,-110,-108
2024/09/16,mlb,Nationals,Mets,+150,+180,-185,-218
2024/09/16,mlb,Dodgers,Braves,-115,-135,-105,+114
2024/09/16,mlb,Athletics,Cubs,+155,+170,-190,-205
2024/09/16,mlb,Phillies,Brewers,-115,-112,-105,-108
2024/09/16,mlb,Tigers,Royals,+125,+114,-150,-135
2024/09/16,mlb,Pirates,Cardinals,-145,-130,+120,+110
2024/09/16,mlb,Diamondbacks,Rockies,-165,-180,+140,+150
2024/09/16,mlb,White Sox,Angels,+155,+164,-190,-198
2024/09/16,mlb,Astros,Padres,+115,-102,-140,-118
2024/09/15,mlb,Orioles,Tigers,-110,-112,-110,-108
2024/09/15,mlb,Reds,Twins,+125,+150,-155,-180
2024/09/15,mlb,Marlins,Nationals,+145,+145,-175,-175
2024/09/15,mlb,Red Sox,Yankees,+145,+145,-175,-175
2024/09/15,mlb,Royals,Pirates,-110,-105,-110,-115
2024/09/15,mlb,Mets,Phillies,+125,+114,-150,-135
2024/09/15,mlb,Cardinals,Blue Jays,+100,+105,-120,-125
2024/09/15,mlb,Rays,Guardians,+115,+105,-140,-125
2024/09/15,mlb,Athletics,White Sox,-185,-170,+150,+142
2024/09/15,mlb,Cubs,Rockies,-130,-142,+105,+120
2024/09/15,mlb,Padres,Giants,-120,-120,+100,+100
2024/09/15,mlb,Astros,Angels,-210,-205,+170,+170
2024/09/15,mlb,Brewers,Diamondbacks,+125,+140,-155,-166
2024/09/15,mlb,Rangers,Mariners,+135,+140,-160,-166
2024/09/15,mlb,Dodgers,Braves,-110,-115,-110,-105
2024/09/14,mlb,Royals,Pirates,-110,-120,-110,+100
2024/09/14,mlb,Red Sox,Yankees,+155,+164,-190,-198
2024/09/14,mlb,Cardinals,Blue Jays,+115,+105,-140,-125
2024/09/14,mlb,Marlins,Nationals,+120,+120,-145,-142
2024/09/14,mlb,Mets,Phillies,-105,+102,-115,-122
2024/09/14,mlb,Rays,Guardians,+105,+120,-125,-142
2024/09/14,mlb,Orioles,Tigers,-10000,-142,-5000,+120
2024/09/14,mlb,Reds,Twins,+125,+124,-150,-148
2024/09/14,mlb,Athletics,White Sox,-165,-170,+135,+142
2024/09/14,mlb,Dodgers,Braves,+105,-110,-130,-120
2024/09/14,mlb,Brewers,Diamondbacks,+115,+136,-140,-162
2024/09/14,mlb,Cubs,Rockies,-155,-148,+125,+124
2024/09/14,mlb,Padres,Giants,-155,-162,+125,+136
2024/09/14,mlb,Astros,Angels,-175,-162,+145,+136
2024/09/14,mlb,Rangers,Mariners,+115,+142,-140,-170
2024/09/13,mlb,Orioles,Tigers,-10000,-135,-5000,+114
2024/09/13,mlb,Mets,Phillies,+135,+130,-165,-155
2024/09/13,mlb,Royals,Pirates,+105,-108,-130,-112
2024/09/13,mlb,Marlins,Nationals,+125,+120,-150,-142
2024/09/13,mlb,Red Sox,Yankees,+120,+154,-145,-185
2024/09/13,mlb,Cardinals,Blue Jays,+110,+114,-135,-135
2024/09/13,mlb,Rays,Guardians,+145,+160,-175,-192
2024/09/13,mlb,Dodgers,Braves,-110,-112,-110,-108
2024/09/13,mlb,Athletics,White Sox,-125,-142,+105,+120
2024/09/13,mlb,Reds,Twins,+185,+220,-225,-298
2024/09/13,mlb,Cubs,Rockies,-145,-148,+120,+124
2024/09/13,mlb,Astros,Angels,-210,-230,+170,+190
2024/09/13,mlb,Brewers,Diamondbacks,+100,+110,-120,-130
2024/09/13,mlb,Rangers,Mariners,-115,-135,-105,+114
2024/09/13,mlb,Padres,Giants,-115,-120,-105,+100
2024/09/12,mlb,Rockies,Tigers,+200,+245,-250,-305
2024/09/12,mlb,Reds,Cardinals,+135,+120,-160,-142
2024/09/12,mlb,Athletics,Astros,+200,+220,-250,-270
2024/09/12,mlb,Marlins,Nationals,+140,+160,-165,-192
2024/09/12,mlb,Rays,Guardians,+120,+120,-145,-142
2024/09/12,mlb,Red Sox,Yankees,+140,+170,-165,-205
2024/09/12,mlb,Rangers,Mariners,+135,+124,-160,-148
2024/09/12,mlb,Brewers,Giants,-135,-135,+110,+114
2024/09/11,mlb,Marlins,Pirates,+155,+136,-190,-162
2024/09/11,mlb,Guardians,White Sox,-200,-238,+165,+195
2024/09/11,mlb,Mets,Blue Jays,-125,-130,+105,+110
2024/09/11,mlb,Rangers,Diamondbacks,+120,+140,-145,-166
2024/09/11,mlb,Rockies,Tigers,+145,+170,-175,-205
2024/09/11,mlb,Rays,Phillies,+170,+190,-210,-230
2024/09/11,mlb,Braves,Nationals,-175,-170,+145,+142
2024/09/11,mlb,Royals,Yankees,+120,+124,-145,-148
2024/09/11,mlb,Orioles,Red Sox,+105,+114,-130,-135
2024/09/11,mlb,Angels,Twins,+170,+180,-210,-218
2024/09/11,mlb,Reds,Cardinals,+105,+130,-125,-155
2024/09/11,mlb,Athletics,Astros,+170,+190,-210,-230
2024/09/11,mlb,Padres,Mariners,-105,-115,-115,-105
2024/09/11,mlb,Brewers,Giants,+125,+114,-150,-135
2024/09/11,mlb,Cubs,Dodgers,+145,+136,-175,-162
2024/09/10,mlb,Rockies,Tigers,+150,+170,-185,-205
2024/09/10,mlb,Rays,Phillies,+145,+154,-175,-185
2024/09/10,mlb,Marlins,Pirates,n/a,+142,n/a,-170
2024/09/10,mlb,Braves,Nationals,-160,-142,+135,+120
2024/09/10,mlb,Royals,Yankees,n/a,+120,n/a,-142
2024/09/10,mlb,Mets,Blue Jays,-145,-130,+120,+110
2024/09/10,mlb,Orioles,Red Sox,-105,+120,-115,-142
2024/09/10,mlb,Angels,Twins,+195,+225,-250,-278
2024/09/10,mlb,Guardians,White Sox,-225,-230,+180,+190
2024/09/10,mlb,Reds,Cardinals,+105,+114,-130,-135
2024/09/10,mlb,Athletics,Astros,+155,+180,-190,-238
2024/09/10,mlb,Padres,Mariners,-115,+105,-105,-125
2024/09/10,mlb,Rangers,Diamondbacks,+120,+150,-145,-180
2024/09/10,mlb,Brewers,Giants,+105,-115,-125,-105
2024/09/10,mlb,Cubs,Dodgers,+145,+130,-175,-155
2024/09/09,mlb,Marlins,Pirates,+200,+225,-250,-278
2024/09/09,mlb,Reds,Braves,+135,+130,-165,-155
2024/09/09,mlb,Rays,Phillies,+165,+164,-200,-198
2024/09/09,mlb,Royals,Yankees,+145,+160,-175,-192
2024/09/09,mlb,Mets,Blue Jays,n/a,-142,n/a,+120
2024/09/09,mlb,Orioles,Red Sox,+100,+105,-120,-125
2024/09/09,mlb,Angels,Twins,n/a,+145,n/a,-175
2024/09/09,mlb,Guardians,White Sox,-225,-195,+180,+150
2024/09/09,mlb,Cubs,Dodgers,+165,+164,-200,-198
2024/09/08,mlb,Rays,Orioles,+170,+180,-210,-218
2024/09/08,mlb,Blue Jays,Braves,+225,+225,-275,-278
2024/09/08,mlb,White Sox,Red Sox,+240,+230,-300,-285
2024/09/08,mlb,Nationals,Pirates,+135,+130,-165,-155
2024/09/08,mlb,Phillies,Marlins,-135,-135,+110,+114
2024/09/08,mlb,Reds,Mets,+165,+170,-200,-205
2024/09/08,mlb,Twins,Royals,+100,+105,-120,-125
2024/09/08,mlb,Rockies,Brewers,+230,+240,-275,-298
2024/09/08,mlb,Mariners,Cardinals,-125,-135,+105,+114
2024/09/08,mlb,Yankees,Cubs,-160,-162,+135,+136
2024/09/08,mlb,Angels,Rangers,+145,+154,-175,-185
2024/09/08,mlb,Tigers,Athletics,+100,-105,-120,-115
2024/09/08,mlb,Guardians,Dodgers,+135,+140,-165,-166
2024/09/08,mlb,Giants,Padres,+165,+164,-200,-198
2024/09/08,mlb,Diamondbacks,Astros,+125,+114,-155,-135
2024/09/07,mlb,Nationals,Pirates,+110,+110,-135,-130
2024/09/07,mlb,Yankees,Cubs,-145,-148,+120,+124
2024/09/07,mlb,Rays,Orioles,+150,+154,-185,-185
2024/09/07,mlb,Tigers,Athletics,+100,-112,-120,-108
2024/09/07,mlb,Diamondbacks,Astros,+140,+130,-165,-155
2024/09/07,mlb,Phillies,Marlins,-250,-265,+190,+215
2024/09/07,mlb,Reds,Mets,+135,+130,-160,-155
2024/09/07,mlb,Nationals,Pirates,+120,+124,-145,-148
2024/09/07,mlb,Angels,Rangers,+150,+120,-185,-142
2024/09/07,mlb,Rockies,Brewers,+220,+235,-275,-290
2024/09/07,mlb,White Sox,Red Sox,+165,+180,-200,-218
2024/09/07,mlb,Mariners,Cardinals,-130,-135,+105,+114
2024/09/07,mlb,Twins,Royals,-145,-135,+120,+114
2024/09/07,mlb,Blue Jays,Braves,+140,+136,-165,-162
2024/09/07,mlb,Giants,Padres,+125,+105,-155,-125
2024/09/07,mlb,Guardians,Dodgers,+130,+136,-155,-162
2024/09/06,mlb,Yankees,Cubs,-150,-118,+125,-102
2024/09/06,mlb,Rockies,Brewers,+180,+200,-225,-245
2024/09/06,mlb,Rays,Orioles,+110,+140,-135,-166
2024/09/06,mlb,Reds,Mets,+135,+142,-160,-170
2024/09/06,mlb,White Sox,Red Sox,+220,+230,-275,-285
2024/09/06,mlb,Phillies,Marlins,-225,-280,+185,+210
2024/09/06,mlb,Blue Jays,Braves,+150,+142,-185,-170
2024/09/06,mlb,Angels,Rangers,+145,+130,-175,-155
2024/09/06,mlb,Diamondbacks,Astros,+125,+140,-155,-166
2024/09/06,mlb,Twins,Royals,+125,+120,-150,-142
2024/09/06,mlb,Mariners,Cardinals,+100,-118,-120,-102
2024/09/06,mlb,Tigers,Athletics,-185,-162,+150,+136
2024/09/06,mlb,Giants,Padres,+185,+170,-225,-205
2024/09/06,mlb,Guardians,Dodgers,+125,+124,-155,-148
2024/09/06,mlb,Nationals,Pirates,+110,-105,-135,-115
2024/09/05,mlb,Astros,Reds,-150,-162,+125,+136
2024/09/05,mlb,Twins,Rays,-130,-155,+105,+130
2024/09/05,mlb,Mariners,Athletics,-150,-142,+125,+120
2024/09/05,mlb,Diamondbacks,Giants,+125,+136,-150,-162
2024/09/05,mlb,Nationals,Pirates,+105,+105,-125,-125
2024/09/05,mlb,Phillies,Marlins,-225,-245,+185,+200
2024/09/05,mlb,Rockies,Braves,+230,+210,-275,-280
2024/09/05,mlb,Angels,Rangers,+135,+160,-160,-192
2024/09/05,mlb,Tigers,Padres,+135,+136,-160,-162
2024/09/04,mlb,Phillies,Blue Jays,-125,-130,+105,+110
2024/09/04,mlb,White Sox,Orioles,+260,+295,-350,-375
2024/09/04,mlb,Astros,Reds,-140,-148,+115,+124
2024/09/04,mlb,Nationals,Marlins,-140,-148,+115,+124
2024/09/04,mlb,Twins,Rays,-115,-125,-105,+105
2024/09/04,mlb,Red Sox,Mets,-115,+100,-105,-120
2024/09/04,mlb,Rockies,Braves,+240,+230,-300,-285
2024/09/04,mlb,Cardinals,Brewers,-125,+100,+105,-120
2024/09/04,mlb,Guardians,Royals,+120,+110,-145,-130
2024/09/04,mlb,Pirates,Cubs,+155,+170,-190,-205
2024/09/04,mlb,Yankees,Rangers,-115,-112,-105,-108
2024/09/04,mlb,Dodgers,Angels,-210,-205,+170,+170
2024/09/04,mlb,Tigers,Padres,+155,+160,-190,-192
2024/09/04,mlb,Mariners,Athletics,-140,-148,+115,+124
2024/09/04,mlb,Diamondbacks,Giants,-145,-135,+120,+114
2024/09/03,mlb,White Sox,Orioles,+240,+270,-300,-340
2024/09/03,mlb,Nationals,Marlins,-105,-105,-115,-115
2024/09/03,mlb,Twins,Rays,-105,-105,-115,-115
2024/09/03,mlb,Phillies,Blue Jays,-105,-105,-115,-115
2024/09/03,mlb,Red Sox,Mets,+105,+110,-130,-130
2024/09/03,mlb,Rockies,Braves,+280,+295,-350,-375
2024/09/03,mlb,Cardinals,Brewers,+120,+130,-145,-155
2024/09/03,mlb,Guardians,Royals,-125,-135,+105,+114
2024/09/03,mlb,Pirates,Cubs,+110,-122,-135,+102
2024/09/03,mlb,Yankees,Rangers,-135,-162,+110,+136
2024/09/03,mlb,Dodgers,Angels,-175,-185,+145,+154
2024/09/03,mlb,Mariners,Athletics,-155,-162,+125,+136
2024/09/03,mlb,Diamondbacks,Giants,-115,-118,-105,-102
2024/09/02,mlb,Cardinals,Brewers,+145,+142,-175,-170
2024/09/02,mlb,White Sox,Orioles,+300,+360,-375,-470
2024/09/02,mlb,Astros,Reds,-150,-162,+125,+136
2024/09/02,mlb,Dodgers,Diamondbacks,-145,-135,+120,+114
2024/09/02,mlb,Guardians,Royals,-110,-108,-110,-112
2024/09/02,mlb,Tigers,Padres,+165,+170,-200,-205
2024/09/02,mlb,Twins,Rays,-115,-118,-105,-102
2024/09/02,mlb,Mariners,Athletics,-140,-142,+115,+120
2024/09/02,mlb,Red Sox,Mets,+105,-105,-125,-115
2024/09/02,mlb,Pirates,Cubs,+120,+130,-145,-155
2024/09/02,mlb,Yankees,Rangers,-185,-192,+150,+160
2024/09/01,mlb,Brewers,Reds,-125,-135,+105,+114
2024/09/01,mlb,Cardinals,Yankees,+170,+205,-210,-250
2024/09/01,mlb,Cubs,Nationals,-135,-130,+110,+110
2024/09/01,mlb,Padres,Rays,-135,-122,+110,+102
2024/09/01,mlb,Red Sox,Tigers,-10000,-108,-5000,-112
2024/09/01,mlb,Pirates,Guardians,+125,+130,-150,-155
2024/09/01,mlb,Mets,White Sox,-165,-185,+140,+154
2024/09/01,mlb,Blue Jays,Twins,+155,+225,-190,-278
2024/09/01,mlb,Royals,Astros,+140,+136,-165,-162
2024/09/01,mlb,Athletics,Rangers,+115,+110,-135,-130
2024/09/01,mlb,Orioles,Rockies,-190,-192,+150,+160
2024/09/01,mlb,Marlins,Giants,+225,+235,-275,-290
2024/09/01,mlb,Mariners,Angels,-160,-192,+135,+160
2024/09/01,mlb,Dodgers,Diamondbacks,-105,-108,-115,-112
2024/09/01,mlb,Braves,Phillies,+120,+110,-145,-130
2024/08/31,mlb,Cardinals,Yankees,+138,+142,-164,-170
2024/08/31,mlb,Cubs,Nationals,-136,-112,+116,-108
2024/08/31,mlb,Padres,Rays,-100,+102,-118,-122
2024/08/31,mlb,Red Sox,Tigers,+120,+124,-142,-148
2024/08/31,mlb,Pirates,Guardians,+134,+170,-158,-205
2024/08/31,mlb,Athletics,Rangers,+118,+142,-138,-170
2024/08/31,mlb,Mets,White Sox,-194,-198,+162,+164
2024/08/31,mlb,Blue Jays,Twins,+122,+124,-144,-148
2024/08/31,mlb,Royals,Astros,+120,+105,-142,-125
2024/08/31,mlb,Braves,Phillies,+122,+145,-144,-175
2024/08/31,mlb,Brewers,Reds,-130,-135,+110,+114
2024/08/31,mlb,Orioles,Rockies,-162,-162,+136,+136
2024/08/31,mlb,Dodgers,Diamondbacks,-134,-135,+114,+114
2024/08/31,mlb,Marlins,Giants,+116,+120,-136,-142
2024/08/31,mlb,Mariners,Angels,-164,-166,+138,+140
2024/08/30,mlb,Brewers,Reds,-134,-118,+114,-102
2024/08/30,mlb,Brewers,Reds,+116,+102,-134,-122
2024/08/30,mlb,Red Sox,Tigers,-136,-118,+116,-102
2024/08/30,mlb,Braves,Phillies,+116,+120,-134,-142
2024/08/30,mlb,Cubs,Nationals,-154,-162,+130,+136
2024/08/30,mlb,Padres,Rays,+116,+105,-136,-125
2024/08/30,mlb,Cardinals,Yankees,+164,+160,-196,-192
2024/08/30,mlb,Pirates,Guardians,+136,+130,-162,-155
2024/08/30,mlb,Athletics,Rangers,+122,+114,-144,-135
2024/08/30,mlb,Mets,White Sox,-205,-218,+172,+180
2024/08/30,mlb,Royals,Astros,+146,+160,-174,-192
2024/08/30,mlb,Blue Jays,Twins,+144,+160,-172,-192
2024/08/30,mlb,Orioles,Rockies,-168,-148,+142,+124
2024/08/30,mlb,Mariners,Angels,-164,-192,+138,+160
2024/08/30,mlb,Dodgers,Diamondbacks,-132,-142,+112,+120
2024/08/30,mlb,Marlins,Giants,+220,+235,-270,-290
2024/08/29,mlb,Angels,Tigers,+142,+150,-168,-180
2024/08/29,mlb,Rangers,White Sox,-250,-285,+205,+230
2024/08/29,mlb,Giants,Brewers,+118,+110,-138,-130
2024/08/29,mlb,Padres,Cardinals,-102,-105,-116,-115
2024/08/29,mlb,Marlins,Rockies,-100,+120,-118,-142
2024/08/29,mlb,Mets,Diamondbacks,-106,+105,-110,-125
2024/08/29,mlb,Athletics,Reds,-104,+114,-112,-135
2024/08/29,mlb,Braves,Phillies,+128,+140,-152,-166
2024/08/29,mlb,Blue Jays,Red Sox,+118,+110,-138,-130
2024/08/29,mlb,Royals,Astros,+132,+140,-156,-166
2024/08/29,mlb,Orioles,Dodgers,+138,+120,-164,-142
2024/08/28,mlb,Cubs,Pirates,+142,+140,-168,-166
2024/08/28,mlb,Royals,Guardians,+118,+136,-138,-162
2024/08/28,mlb,Astros,Phillies,-108,-122,-108,+102
2024/08/28,mlb,Rays,Mariners,+152,+130,-180,-155
2024/08/28,mlb,Athletics,Reds,-106,+102,-110,-122
2024/08/28,mlb,Angels,Tigers,+118,n/a,-138,n/a
2024/08/28,mlb,Yankees,Nationals,-184,-225,+154,+185
2024/08/28,mlb,Blue Jays,Red Sox,+118,+114,-138,-135
2024/08/28,mlb,Braves,Twins,-142,-142,+120,+120
2024/08/28,mlb,Padres,Cardinals,-116,-125,-102,+105
2024/08/28,mlb,Rangers,White Sox,-184,-205,+154,+170
2024/08/28,mlb,Giants,Brewers,+130,+142,-154,-170
2024/08/28,mlb,Marlins,Rockies,+108,+120,-126,-142
2024/08/28,mlb,Mets,Diamondbacks,+118,+105,-138,-125
2024/08/28,mlb,Orioles,Dodgers,-100,-108,-118,-112
2024/08/27,mlb,Rangers,White Sox,-156,-142,+132,+120
2024/08/27,mlb,Cubs,Pirates,-136,-125,+116,+105
2024/08/27,mlb,Angels,Tigers,+130,+130,-154,-155
2024/08/27,mlb,Royals,Guardians,+126,+140,-148,-166
2024/08/27,mlb,Astros,Phillies,+136,+114,-162,-135
2024/08/27,mlb,Athletics,Reds,+122,+120,-144,-142
2024/08/27,mlb,Yankees,Nationals,-240,-265,+194,+215
2024/08/27,mlb,Blue Jays,Red Sox,+124,+114,-146,-135
2024/08/27,mlb,Braves,Twins,-116,-115,-102,-105
2024/08/27,mlb,Padres,Cardinals,-146,-148,+124,+124
